,M+1,M+2,M+3,M+4,M+5
50,0.0,0.0034,0.0,0.0001,0.0
51,0.0,0.0035,0.0,0.0001,0.0
52,0.0,0.0035,0.0,0.0001,0.0
53,0.0,0.0036,0.0,0.0001,0.0
54,0.0,0.0038,0.0,0.0001,0.0
55,0.0,0.004,0.0,0.0001,0.0
56,0.0,0.0041,0.0,0.0001,0.0
57,0.0,0.0042,0.0,0.0003,0.0
58,0.0,0.0043,0.0,0.0003,0.0
59,0.0,0.0044,0.0,0.0003,0.0
60,0.0,0.0046,0.0,0.0003,0.0
61,0.0,0.0047,0.0,0.0003,0.0
62,0.0,0.0048,0.0,0.0003,0.0
63,0.0,0.0049,0.0,0.0003,0.0
64,0.0,0.0051,0.0,0.0003,0.0
65,0.0,0.0052,0.0,0.0003,0.0
66,0.0,0.0052,0.0,0.0003,0.0
67,0.0,0.0053,0.0,0.0003,0.0
68,0.0,0.0054,0.0,0.0003,0.0
69,0.0,0.0055,0.0,0.0003,0.0
70,0.0,0.0055,0.0,0.0003,0.0
71,0.0,0.0058,0.0,0.0003,0.0
72,0.0,0.0059,0.0,0.0003,0.0
73,0.0,0.0059,0.0,0.0003,0.0
74,0.0,0.0061,0.0,0.0003,0.0
75,0.0,0.006,0.0,0.0003,0.0
76,0.0,0.0063,0.0,0.0003,0.0
77,0.0,0.0064,0.0,0.0003,0.0
78,0.0,0.0065,0.0,0.0003,0.0
79,0.0,0.0066,0.0,0.0003,0.0
80,0.0,0.0067,0.0,0.0003,0.0
81,0.0,0.0069,0.0,0.0003,0.0
82,0.0,0.0067,0.0,0.0003,0.0
83,0.0,0.0068,0.0,0.0003,0.0
84,0.0,0.0069,0.0,0.0003,0.0
85,0.0,0.0069,0.0,0.0003,0.0
86,0.0,0.0072,0.0,0.0003,0.0
87,0.0,0.0075,0.0,0.0003,0.0
88,0.0,0.0076,0.0,0.0004,0.0
89,0.0,0.0077,0.0,0.0004,0.0
90,0.0,0.0079,0.0,0.0004,0.0
91,0.0,0.0079,0.0,0.0004,0.0
92,0.0,0.0079,0.0,0.0004,0.0
93,0.0,0.0081,0.0,0.0004,0.0
94,0.0,0.0082,0.0,0.0004,0.0
95,0.0,0.0082,0.0,0.0004,0.0
96,0.0,0.0084,0.0,0.0004,0.0
97,0.0,0.0085,0.0,0.0004,0.0
98,0.0,0.0086,0.0,0.0004,0.0
99,0.0,0.0088,0.0,0.0004,0.0
100,0.0,0.009,0.0,0.0004,0.0
101,0.0,0.009,0.0,0.0004,0.0
102,0.0,0.0091,0.0,0.0004,0.0
103,0.0,0.009,0.0,0.0004,0.0
104,0.0,0.0091,0.0,0.0004,0.0
105,0.0,0.0092,0.0,0.0004,0.0
106,0.0,0.0093,0.0,0.0004,0.0
107,0.0,0.0096,0.0,0.0004,0.0
108,0.0,0.0097,0.0,0.0004,0.0
109,0.0,0.0099,0.0,0.0004,0.0
110,0.0,0.01,0.0,0.0004,0.0
111,0.0,0.0102,0.0,0.0004,0.0
112,0.0,0.0102,0.0001,0.0004,0.0
113,0.0,0.0104,0.0001,0.0004,0.0
114,0.0,0.0105,0.0001,0.0004,0.0
115,0.0,0.0105,0.0001,0.0004,0.0
116,0.0,0.0109,0.0001,0.0004,0.0
117,0.0,0.0112,0.0001,0.0004,0.0
118,0.0,0.0115,0.0001,0.0004,0.0
119,0.0,0.0117,0.0001,0.0004,0.0
120,0.0,0.0119,0.0001,0.0004,0.0
121,0.0,0.0119,0.0001,0.0004,0.0
122,0.0,0.0121,0.0001,0.0004,0.0
123,0.0,0.0122,0.0001,0.0004,0.0
124,0.0,0.0123,0.0001,0.0004,0.0
125,0.0,0.0124,0.0001,0.0004,0.0
126,0.0,0.0124,0.0001,0.0004,0.0
127,0.0,0.0124,0.0001,0.0004,0.0
128,0.0,0.0126,0.0001,0.0004,0.0
129,0.0,0.0129,0.0001,0.0004,0.0
130,0.0,0.013,0.0001,0.0004,0.0
131,0.0,0.013,0.0001,0.0004,0.0
132,0.0,0.0131,0.0001,0.0004,0.0
133,0.0,0.0133,0.0001,0.0004,0.0
134,0.0,0.0134,0.0001,0.0004,0.0
135,0.0,0.0135,0.0001,0.0004,0.0
136,0.0,0.0137,0.0001,0.0004,0.0
137,0.0,0.0138,0.0001,0.0004,0.0
138,0.0001,0.014,0.0001,0.0004,0.0
139,0.0001,0.0142,0.0001,0.0004,0.0
140,0.0001,0.0143,0.0001,0.0004,0.0
141,0.0001,0.0142,0.0001,0.0004,0.0
142,0.0001,0.0144,0.0001,0.0004,0.0
143,0.0001,0.0145,0.0001,0.0004,0.0
144,0.0001,0.0146,0.0001,0.0004,0.0
145,0.0001,0.0145,0.0001,0.0004,0.0
146,0.0001,0.0144,0.0001,0.0004,0.0
147,0.0001,0.0146,0.0001,0.0004,0.0
148,0.0001,0.0148,0.0001,0.0004,0.0
149,0.0001,0.0148,0.0001,0.0004,0.0
150,0.0001,0.015,0.0001,0.0004,0.0
151,0.0001,0.0151,0.0001,0.0004,0.0
152,0.0001,0.0152,0.0001,0.0004,0.0
153,0.0001,0.0152,0.0001,0.0004,0.0
154,0.0001,0.0155,0.0001,0.0004,0.0
155,0.0001,0.0158,0.0001,0.0004,0.0
156,0.0001,0.0159,0.0001,0.0004,0.0
157,0.0001,0.016,0.0001,0.0004,0.0
158,0.0001,0.0161,0.0001,0.0004,0.0
159,0.0001,0.0161,0.0001,0.0004,0.0
160,0.0001,0.0163,0.0001,0.0004,0.0
161,0.0001,0.0165,0.0001,0.0004,0.0
162,0.0001,0.0165,0.0001,0.0004,0.0
163,0.0001,0.0166,0.0001,0.0004,0.0
164,0.0001,0.0167,0.0001,0.0004,0.0
165,0.0001,0.017,0.0001,0.0004,0.0
166,0.0001,0.0171,0.0001,0.0004,0.0
167,0.0001,0.0173,0.0001,0.0004,0.0
168,0.0001,0.0173,0.0,0.0004,0.0
169,0.0001,0.0175,0.0,0.0004,0.0
170,0.0001,0.0175,0.0,0.0004,0.0
171,0.0001,0.0176,0.0,0.0003,0.0
172,0.0001,0.0177,0.0,0.0003,0.0
173,0.0001,0.0176,0.0,0.0003,0.0
174,0.0001,0.0177,0.0,0.0003,0.0
175,0.0001,0.0176,0.0,0.0003,0.0
176,0.0001,0.0175,0.0,0.0003,0.0
177,0.0001,0.0176,0.0,0.0003,0.0
178,0.0001,0.0176,0.0,0.0003,0.0
179,0.0001,0.0175,0.0,0.0003,0.0
180,0.0001,0.0177,0.0,0.0003,0.0
181,0.0001,0.0179,0.0,0.0003,0.0
182,0.0001,0.0179,0.0,0.0003,0.0
183,0.0001,0.0179,0.0,0.0003,0.0
184,0.0001,0.018,0.0,0.0003,0.0
185,0.0001,0.0181,0.0,0.0003,0.0
186,0.0001,0.0183,0.0,0.0003,0.0
187,0.0001,0.0183,0.0,0.0003,0.0
188,0.0001,0.0184,0.0,0.0003,0.0
189,0.0001,0.0187,0.0,0.0003,0.0
190,0.0001,0.0187,0.0,0.0002,0.0
191,0.0001,0.0188,0.0,0.0002,0.0
192,0.0002,0.0187,0.0,0.0002,0.0
193,0.0002,0.0187,0.0,0.0002,0.0
194,0.0002,0.0189,0.0,0.0002,0.0
195,0.0002,0.019,0.0,0.0003,0.0
196,0.0002,0.0192,0.0,0.0003,0.0
197,0.0002,0.0193,0.0,0.0003,0.0
198,0.0002,0.0194,0.0,0.0003,0.0
199,0.0002,0.0195,0.0,0.0003,0.0
200,0.0002,0.0195,0.0,0.0003,0.0
201,0.0002,0.0197,0.0,0.0003,0.0
202,0.0002,0.0197,0.0,0.0003,0.0
203,0.0002,0.0197,0.0,0.0003,0.0
204,0.0002,0.0199,0.0,0.0003,0.0
205,0.0002,0.0201,0.0,0.0003,0.0
206,0.0002,0.0203,0.0,0.0003,0.0
207,0.0002,0.0204,0.0,0.0003,0.0
208,0.0002,0.0205,0.0,0.0003,0.0
209,0.0002,0.0205,0.0,0.0003,0.0
210,0.0002,0.0205,0.0,0.0003,0.0
211,0.0002,0.0205,0.0,0.0003,0.0
212,0.0002,0.0208,0.0,0.0003,0.0
213,0.0002,0.0208,0.0,0.0003,0.0
214,0.0002,0.0209,0.0,0.0003,0.0
215,0.0002,0.021,0.0,0.0003,0.0
216,0.0002,0.0211,0.0,0.0003,0.0
217,0.0002,0.0213,0.0,0.0003,0.0
218,0.0002,0.0213,0.0001,0.0003,0.0
219,0.0002,0.0217,0.0001,0.0003,0.0
220,0.0002,0.0216,0.0001,0.0003,0.0
221,0.0002,0.0218,0.0001,0.0003,0.0
222,0.0002,0.0218,0.0001,0.0003,0.0
223,0.0002,0.0219,0.0001,0.0005,0.0
224,0.0002,0.0218,0.0001,0.0005,0.0
225,0.0002,0.0221,0.0002,0.0005,0.0
226,0.0002,0.0222,0.0003,0.0005,0.0
227,0.0002,0.0223,0.0003,0.0005,0.0
228,0.0002,0.0224,0.0003,0.0005,0.0
229,0.0002,0.0226,0.0003,0.0005,0.0
230,0.0002,0.0227,0.0003,0.0005,0.0
231,0.0002,0.0227,0.0003,0.0006,0.0
232,0.0002,0.0227,0.0003,0.0006,0.0
233,0.0002,0.0227,0.0003,0.0006,0.0
234,0.0002,0.0227,0.0003,0.0006,0.0
235,0.0002,0.023,0.0003,0.0006,0.0
236,0.0002,0.0231,0.0003,0.0006,0.0
237,0.0002,0.0235,0.0003,0.0006,0.0
238,0.0002,0.0235,0.0003,0.0006,0.0
239,0.0002,0.0235,0.0003,0.0006,0.0
240,0.0002,0.0234,0.0003,0.0006,0.0
241,0.0002,0.0235,0.0003,0.0006,0.0
242,0.0002,0.0236,0.0003,0.0006,0.0
243,0.0002,0.0236,0.0004,0.0006,0.0
244,0.0002,0.0237,0.0004,0.0007,0.0
245,0.0002,0.0238,0.0004,0.0008,0.0
246,0.0002,0.0239,0.0004,0.0008,0.0
247,0.0002,0.0237,0.0004,0.0008,0.0
248,0.0002,0.0239,0.0004,0.0008,0.0
249,0.0002,0.0239,0.0004,0.0008,0.0
250,0.0002,0.0241,0.0004,0.0008,0.0
251,0.0002,0.0241,0.0004,0.0008,0.0
252,0.0002,0.0241,0.0004,0.0009,0.0
253,0.0002,0.0242,0.0005,0.0008,0.0
254,0.0002,0.0242,0.0005,0.0008,0.0
255,0.0002,0.0244,0.0006,0.0008,0.0
256,0.0002,0.0245,0.0006,0.0008,0.0
257,0.0002,0.0247,0.0006,0.0008,0.0
258,0.0002,0.0248,0.0006,0.0008,0.0
259,0.0002,0.0248,0.0006,0.0008,0.0
260,0.0002,0.0248,0.0006,0.0008,0.0
261,0.0001,0.0248,0.0006,0.0008,0.0
262,0.0001,0.0251,0.0006,0.0008,0.0
263,0.0001,0.0252,0.0006,0.0008,0.0
264,0.0001,0.0252,0.0006,0.0008,0.0
265,0.0001,0.0253,0.0007,0.0008,0.0
266,0.0001,0.0251,0.0007,0.0009,0.0
267,0.0001,0.0251,0.0007,0.0009,0.0
268,0.0002,0.0252,0.0008,0.0009,0.0
269,0.0002,0.0255,0.0008,0.0009,0.0
270,0.0002,0.0254,0.0008,0.0009,0.0
271,0.0002,0.0254,0.0008,0.001,0.0
272,0.0002,0.0258,0.0009,0.001,0.0
273,0.0002,0.0258,0.0009,0.001,0.0
274,0.0002,0.0258,0.0009,0.001,0.0
275,0.0002,0.0261,0.0009,0.001,0.0
276,0.0002,0.0263,0.0009,0.001,0.0
277,0.0002,0.0263,0.0009,0.001,0.0
278,0.0002,0.0265,0.0009,0.001,0.0
279,0.0002,0.0267,0.0009,0.001,0.0
280,0.0002,0.0267,0.0009,0.001,0.0
281,0.0002,0.0266,0.0009,0.001,0.0
282,0.0002,0.0267,0.0009,0.001,0.0
283,0.0002,0.0268,0.0009,0.001,0.0
284,0.0002,0.0269,0.0009,0.001,0.0
285,0.0002,0.027,0.0009,0.001,0.0
286,0.0002,0.027,0.0009,0.0011,0.0
287,0.0003,0.0275,0.001,0.0011,0.0
288,0.0003,0.0275,0.001,0.0011,0.0
289,0.0003,0.0277,0.0011,0.0011,0.0
290,0.0003,0.0276,0.0011,0.0011,0.0
291,0.0003,0.0276,0.0011,0.0011,0.0
292,0.0003,0.0275,0.0011,0.0011,0.0
293,0.0003,0.0276,0.0011,0.0011,0.0
294,0.0003,0.0277,0.0011,0.0011,0.0
295,0.0003,0.0278,0.0011,0.0011,0.0
296,0.0003,0.0279,0.0011,0.001,0.0
297,0.0002,0.0282,0.0011,0.001,0.0
298,0.0002,0.0282,0.0011,0.001,0.0
299,0.0002,0.0284,0.0011,0.001,0.0
300,0.0002,0.0284,0.0011,0.001,0.0
301,0.0002,0.0285,0.0012,0.001,0.0
302,0.0002,0.0284,0.0012,0.001,0.0
303,0.0002,0.0283,0.0012,0.001,0.0
304,0.0002,0.0285,0.0012,0.001,0.0
305,0.0002,0.0284,0.0012,0.001,0.0
306,0.0002,0.0286,0.0012,0.001,0.0
307,0.0002,0.0287,0.0012,0.001,0.0
308,0.0002,0.0288,0.0012,0.001,0.0
309,0.0002,0.0289,0.0012,0.001,0.0
310,0.0002,0.0288,0.0012,0.001,0.0
311,0.0002,0.029,0.0012,0.001,0.0
312,0.0002,0.0291,0.0012,0.001,0.0
313,0.0002,0.029,0.0012,0.001,0.0
314,0.0002,0.0291,0.0012,0.001,0.0
315,0.0002,0.0292,0.0012,0.001,0.0
316,0.0002,0.0291,0.0012,0.001,0.0
317,0.0002,0.029,0.0012,0.001,0.0
318,0.0002,0.029,0.0012,0.001,0.0001
319,0.0002,0.029,0.0012,0.001,0.0001
320,0.0002,0.029,0.0012,0.001,0.0001
321,0.0002,0.0291,0.0012,0.001,0.0001
322,0.0002,0.0294,0.0012,0.001,0.0001
323,0.0002,0.0294,0.0012,0.001,0.0001
324,0.0002,0.0294,0.0012,0.001,0.0001
325,0.0002,0.0296,0.0012,0.001,0.0001
326,0.0002,0.0296,0.0012,0.001,0.0001
327,0.0002,0.0298,0.0011,0.001,0.0001
328,0.0002,0.03,0.0011,0.001,0.0001
329,0.0003,0.0301,0.0011,0.001,0.0001
330,0.0003,0.0302,0.0011,0.001,0.0001
331,0.0003,0.0302,0.0011,0.001,0.0001
332,0.0003,0.0304,0.0011,0.001,0.0001
333,0.0003,0.0303,0.0011,0.001,0.0001
334,0.0003,0.0304,0.0011,0.001,0.0001
335,0.0003,0.0305,0.0011,0.001,0.0001
336,0.0003,0.0305,0.0011,0.001,0.0001
337,0.0003,0.0306,0.0011,0.001,0.0001
338,0.0003,0.0306,0.0011,0.001,0.0001
339,0.0003,0.0308,0.0011,0.001,0.0001
340,0.0003,0.031,0.0012,0.001,0.0001
341,0.0003,0.0312,0.0012,0.001,0.0001
342,0.0003,0.0312,0.0012,0.001,0.0001
343,0.0003,0.0314,0.0012,0.001,0.0001
344,0.0003,0.0315,0.0012,0.001,0.0001
345,0.0003,0.0314,0.0012,0.001,0.0001
346,0.0003,0.0317,0.0011,0.001,0.0001
347,0.0003,0.0318,0.0011,0.001,0.0001
348,0.0003,0.0318,0.0011,0.001,0.0001
349,0.0003,0.0319,0.0011,0.001,0.0001
350,0.0002,0.032,0.0012,0.001,0.0001
351,0.0003,0.0319,0.0013,0.0011,0.0001
352,0.0003,0.0319,0.0014,0.0011,0.0001
353,0.0004,0.0319,0.0014,0.0011,0.0001
354,0.0004,0.0319,0.0014,0.0011,0.0001
355,0.0004,0.0319,0.0014,0.0011,0.0001
356,0.0004,0.0321,0.0014,0.0011,0.0001
357,0.0004,0.0322,0.0014,0.0011,0.0001
358,0.0004,0.0321,0.0014,0.0012,0.0001
359,0.0004,0.0321,0.0014,0.0011,0.0001
360,0.0004,0.0322,0.0014,0.0011,0.0001
361,0.0004,0.0323,0.0014,0.0011,0.0001
362,0.0004,0.0325,0.0014,0.0011,0.0001
363,0.0004,0.0326,0.0014,0.0011,0.0001
364,0.0004,0.0326,0.0014,0.0011,0.0001
365,0.0004,0.0327,0.0014,0.0011,0.0001
366,0.0004,0.0328,0.0014,0.0011,0.0001
367,0.0004,0.0328,0.0014,0.0012,0.0001
368,0.0004,0.0329,0.0014,0.0012,0.0001
369,0.0004,0.0329,0.0014,0.0012,0.0001
370,0.0004,0.0328,0.0014,0.0012,0.0001
371,0.0004,0.0329,0.0014,0.0012,0.0001
372,0.0004,0.033,0.0015,0.0012,0.0001
373,0.0004,0.033,0.0015,0.0012,0.0001
374,0.0004,0.033,0.0015,0.0013,0.0001
375,0.0004,0.0331,0.0015,0.0013,0.0001
376,0.0004,0.0332,0.0015,0.0013,0.0001
377,0.0004,0.0332,0.0015,0.0013,0.0001
378,0.0004,0.0333,0.0015,0.0013,0.0001
379,0.0004,0.0336,0.0015,0.0013,0.0001
380,0.0004,0.0336,0.0015,0.0014,0.0001
381,0.0004,0.0338,0.0015,0.0014,0.0001
382,0.0004,0.0339,0.0015,0.0014,0.0001
383,0.0004,0.0338,0.0016,0.0014,0.0001
384,0.0004,0.0339,0.0016,0.0014,0.0001
385,0.0005,0.0339,0.0016,0.0014,0.0001
386,0.0006,0.0338,0.0016,0.0014,0.0001
387,0.0006,0.034,0.0016,0.0014,0.0001
388,0.0006,0.0338,0.0016,0.0014,0.0001
389,0.0006,0.0337,0.0016,0.0014,0.0001
390,0.0006,0.0339,0.0016,0.0014,0.0001
391,0.0006,0.0339,0.0016,0.0014,0.0001
392,0.0006,0.0338,0.0015,0.0014,0.0001
393,0.0006,0.0339,0.0016,0.0014,0.0001
394,0.0006,0.0339,0.0016,0.0014,0.0001
395,0.0006,0.0338,0.0016,0.0013,0.0001
396,0.0006,0.034,0.0016,0.0012,0.0001
397,0.0006,0.0342,0.0016,0.0012,0.0001
398,0.0006,0.0344,0.0015,0.0012,0.0001
399,0.0006,0.0343,0.0015,0.0012,0.0001
400,0.0006,0.0341,0.0016,0.0012,0.0001
401,0.0006,0.0342,0.0016,0.0012,0.0001
402,0.0006,0.0344,0.0017,0.0013,0.0001
403,0.0006,0.0345,0.0017,0.0013,0.0001
404,0.0006,0.0346,0.0019,0.0013,0.0001
405,0.0006,0.0344,0.002,0.0013,0.0001
406,0.0006,0.0346,0.002,0.0013,0.0001
407,0.0006,0.0347,0.002,0.0013,0.0001
408,0.0006,0.0347,0.002,0.0013,0.0001
409,0.0006,0.0347,0.002,0.0013,0.0001
410,0.0006,0.0348,0.002,0.0013,0.0001
411,0.0007,0.0347,0.0021,0.0013,0.0001
412,0.0007,0.0348,0.0021,0.0013,0.0001
413,0.0007,0.0348,0.0022,0.0013,0.0001
414,0.0007,0.0351,0.0022,0.0013,0.0001
415,0.0007,0.0353,0.0022,0.0013,0.0001
416,0.0007,0.0353,0.0022,0.0013,0.0001
417,0.0007,0.0353,0.0022,0.0013,0.0001
418,0.0007,0.0354,0.0022,0.0013,0.0001
419,0.0007,0.0352,0.0022,0.0013,0.0001
420,0.0007,0.0353,0.0022,0.0013,0.0001
421,0.0007,0.0353,0.0022,0.0013,0.0001
422,0.0007,0.0351,0.0022,0.0014,0.0001
423,0.0007,0.035,0.0023,0.0015,0.0001
424,0.0007,0.0352,0.0022,0.0015,0.0001
425,0.0007,0.0353,0.0023,0.0015,0.0001
426,0.0007,0.0354,0.0023,0.0015,0.0001
427,0.0007,0.0357,0.0023,0.0015,0.0001
428,0.0007,0.0357,0.0023,0.0015,0.0001
429,0.0008,0.0358,0.0023,0.0015,0.0001
430,0.0008,0.036,0.0023,0.0015,0.0001
431,0.0008,0.0363,0.0023,0.0015,0.0001
432,0.0008,0.0362,0.0023,0.0015,0.0001
433,0.0008,0.0364,0.0023,0.0015,0.0001
434,0.0008,0.0364,0.0023,0.0015,0.0001
435,0.0008,0.0365,0.0023,0.0015,0.0001
436,0.0008,0.0365,0.0023,0.0015,0.0001
437,0.0008,0.0366,0.0023,0.0015,0.0001
438,0.0008,0.0364,0.0023,0.0015,0.0001
439,0.0008,0.0365,0.0023,0.0015,0.0001
440,0.0008,0.0369,0.0023,0.0015,0.0001
441,0.0008,0.0369,0.0023,0.0015,0.0001
442,0.0008,0.0368,0.0023,0.0016,0.0001
443,0.0008,0.0369,0.0023,0.0016,0.0001
444,0.0008,0.037,0.0023,0.0015,0.0001
445,0.0008,0.0372,0.0023,0.0015,0.0001
446,0.0008,0.0374,0.0023,0.0015,0.0001
447,0.0008,0.0373,0.0023,0.0015,0.0001
448,0.0008,0.0373,0.0023,0.0016,0.0001
449,0.0008,0.0374,0.0023,0.0016,0.0001
450,0.0008,0.0376,0.0023,0.0016,0.0001
451,0.0008,0.0374,0.0023,0.0016,0.0001
452,0.0008,0.0378,0.0023,0.0016,0.0001
453,0.0008,0.038,0.0024,0.0016,0.0001
454,0.0008,0.0382,0.0024,0.0016,0.0001
455,0.0008,0.0383,0.0025,0.0015,0.0001
456,0.0008,0.0383,0.0025,0.0016,0.0001
457,0.0008,0.0385,0.0025,0.0016,0.0001
458,0.0008,0.0386,0.0025,0.0016,0.0001
459,0.0008,0.0388,0.0024,0.0016,0.0001
460,0.0008,0.0388,0.0024,0.0016,0.0001
461,0.0008,0.0389,0.0025,0.0016,0.0001
462,0.0008,0.039,0.0025,0.0016,0.0001
463,0.0008,0.039,0.0026,0.0016,0.0001
464,0.0008,0.039,0.0026,0.0016,0.0001
465,0.0008,0.0389,0.0026,0.0015,0.0001
466,0.0008,0.039,0.0026,0.0015,0.0001
467,0.0008,0.0391,0.0026,0.0015,0.0001
468,0.0008,0.0393,0.0026,0.0015,0.0001
469,0.0008,0.0394,0.0026,0.0015,0.0001
470,0.0008,0.0396,0.0026,0.0015,0.0001
471,0.0008,0.0394,0.0027,0.0015,0.0001
472,0.0008,0.0395,0.0027,0.0015,0.0001
473,0.0008,0.0395,0.0026,0.0015,0.0001
474,0.0008,0.0396,0.0026,0.0015,0.0001
475,0.0008,0.0397,0.0026,0.0015,0.0001
476,0.0008,0.0397,0.0026,0.0016,0.0001
477,0.0008,0.0396,0.0026,0.0016,0.0001
478,0.0008,0.0397,0.0026,0.0016,0.0001
479,0.0008,0.0398,0.0026,0.0017,0.0001
480,0.0008,0.0395,0.0026,0.0018,0.0001
481,0.0008,0.0397,0.0026,0.0018,0.0001
482,0.0008,0.0398,0.0026,0.0018,0.0001
483,0.0008,0.0401,0.0026,0.0018,0.0001
484,0.0008,0.04,0.0026,0.0018,0.0001
485,0.0008,0.0403,0.0026,0.0018,0.0001
486,0.0008,0.0403,0.0026,0.0018,0.0001
487,0.0008,0.0401,0.0026,0.0018,0.0001
488,0.0008,0.0406,0.0026,0.0018,0.0001
489,0.0008,0.0405,0.0026,0.0018,0.0001
490,0.0008,0.0406,0.0027,0.0018,0.0001
491,0.0008,0.0403,0.0027,0.0018,0.0001
492,0.0008,0.0406,0.0027,0.0018,0.0001
493,0.0008,0.0409,0.0027,0.0018,0.0001
494,0.0008,0.0409,0.0027,0.0018,0.0001
495,0.0009,0.0407,0.0028,0.0018,0.0001
496,0.0009,0.0408,0.0029,0.0018,0.0001
497,0.0009,0.0408,0.0029,0.0018,0.0001
498,0.0009,0.0409,0.0029,0.0018,0.0001
499,0.0009,0.0411,0.0029,0.0018,0.0001
500,0.0009,0.041,0.0029,0.0019,0.0001
501,0.0009,0.0409,0.0029,0.0019,0.0001
502,0.0009,0.0409,0.0029,0.0019,0.0001
503,0.0009,0.0408,0.0029,0.0019,0.0001
504,0.0009,0.0411,0.0029,0.0019,0.0001
505,0.0009,0.041,0.0029,0.0019,0.0001
506,0.0009,0.0413,0.0029,0.0019,0.0001
507,0.0009,0.0411,0.0028,0.0019,0.0001
508,0.0009,0.0412,0.0028,0.0019,0.0001
509,0.0009,0.0415,0.0028,0.0019,0.0001
510,0.0009,0.0415,0.0028,0.0019,0.0001
511,0.0009,0.042,0.0028,0.0019,0.0001
512,0.0009,0.0419,0.0027,0.002,0.0001
513,0.0009,0.0419,0.0027,0.002,0.0001
514,0.0009,0.0421,0.0028,0.002,0.0001
515,0.0009,0.042,0.0028,0.002,0.0001
516,0.0009,0.0421,0.0028,0.002,0.0001
517,0.0009,0.0421,0.0028,0.002,0.0001
518,0.0009,0.0422,0.0029,0.002,0.0001
519,0.0009,0.042,0.0029,0.002,0.0001
520,0.0009,0.0419,0.0029,0.002,0.0002
521,0.0009,0.0421,0.0029,0.002,0.0002
522,0.0009,0.0422,0.0029,0.002,0.0002
523,0.0009,0.0424,0.0029,0.0019,0.0002
524,0.0009,0.0425,0.0029,0.002,0.0002
525,0.0009,0.0424,0.0029,0.002,0.0002
526,0.0009,0.0427,0.0029,0.002,0.0002
527,0.0009,0.0427,0.003,0.002,0.0002
528,0.0009,0.0429,0.003,0.002,0.0002
529,0.0009,0.0429,0.003,0.002,0.0002
530,0.0009,0.043,0.003,0.002,0.0002
531,0.0009,0.043,0.003,0.002,0.0002
532,0.0009,0.043,0.003,0.002,0.0002
533,0.0009,0.0431,0.003,0.002,0.0002
534,0.0009,0.0432,0.003,0.002,0.0002
535,0.0009,0.0433,0.003,0.002,0.0002
536,0.0009,0.0434,0.003,0.0021,0.0002
537,0.0009,0.0432,0.003,0.0021,0.0002
538,0.0009,0.0434,0.0031,0.0021,0.0002
539,0.0009,0.0435,0.0031,0.0021,0.0002
540,0.0009,0.0435,0.0031,0.0021,0.0002
541,0.0008,0.0437,0.0031,0.0021,0.0002
542,0.0008,0.0436,0.0031,0.0021,0.0002
543,0.0008,0.0439,0.0031,0.0021,0.0002
544,0.0008,0.0439,0.0031,0.0022,0.0002
545,0.0008,0.0437,0.0031,0.0022,0.0002
