,M+1,M+2,M+3,M+4
77,0.0,0.0,0.03,0.0
78,0.0,0.0,0.03,0.0
79,0.0,0.0,0.03,0.0
80,0.0,0.0,0.02,0.0
81,0.0,0.0,0.02,0.0
82,0.0,0.02,0.04,0.0
83,0.0,0.01,0.05,0.0
84,0.0,0.0,0.06,0.0
85,0.0,0.0,0.04,0.0
86,0.0,0.0,0.03,0.0
87,0.0,0.0,0.03,0.0
88,0.0,0.0,0.04,0.0
89,0.0,0.01,0.03,0.0
90,0.0,0.0,0.04,0.0
91,0.0,0.0,0.04,0.0
92,0.0,0.0,0.04,0.0
93,0.0,0.0,0.05,0.0
94,0.0,0.0,0.05,0.0
95,0.0,0.0,0.03,0.0
96,0.0,0.01,0.04,0.0
97,0.0,0.02,0.04,0.0
98,0.0,0.02,0.05,0.0
99,0.0,0.02,0.06,0.0
100,0.0,0.03,0.04,0.0
101,0.0,0.02,0.03,0.0
102,0.0,0.01,0.03,0.0
103,0.0,0.01,0.03,0.0
104,0.0,0.01,0.02,0.0
105,0.0,0.03,0.01,0.0
106,0.0,0.03,0.02,0.0
107,0.0,0.01,0.03,0.0
108,0.0,0.01,0.03,0.0
109,0.0,0.01,0.03,0.0
110,0.0,0.01,0.03,0.0
111,0.0,0.01,0.05,0.0
112,0.0,0.0,0.04,0.0
113,0.0,0.0,0.05,0.01
114,0.0,0.01,0.06,0.01
115,0.0,0.05,0.06,0.01
116,0.0,0.05,0.04,0.0
117,0.0,0.04,0.04,0.0
118,0.0,0.04,0.04,0.0
119,0.0,0.03,0.02,0.0
120,0.0,0.04,0.0,0.0
121,0.0,0.03,0.01,0.0
122,0.0,0.05,0.01,0.0
123,0.0,0.04,0.01,0.0
124,0.0,0.03,0.02,0.0
125,0.0,0.0,0.02,0.0
126,0.0,0.0,0.02,0.0
127,0.0,0.0,0.02,0.0
128,0.0,0.01,0.03,0.0
129,0.0,0.04,0.03,0.0
130,0.0,0.04,0.03,0.0
131,0.0,0.02,0.04,0.0
132,0.0,0.0,0.03,0.0
133,0.0,0.01,0.01,0.0
134,0.0,0.02,0.03,0.0
135,0.0,0.01,0.03,0.0
136,0.0,0.02,0.03,0.0
137,0.0,0.02,0.04,0.0
138,0.0,0.02,0.03,0.0
139,0.0,0.04,0.04,0.0
140,0.0,0.03,0.03,0.0
141,0.0,0.03,0.02,0.0
142,0.0,0.03,0.02,0.0
143,0.0,0.03,0.02,0.0
144,0.0,0.04,0.03,0.0
145,0.0,0.04,0.04,0.0
146,0.0,0.05,0.03,0.0
147,0.0,0.06,0.03,0.0
148,0.0,0.06,0.05,0.0
149,0.0,0.04,0.05,0.0
150,0.0,0.04,0.05,0.0
151,0.0,0.03,0.05,0.0
152,0.0,0.06,0.06,0.0
153,0.0,0.04,0.03,0.0
154,0.0,0.03,0.04,0.0
155,0.0,0.02,0.04,0.0
156,0.0,0.02,0.04,0.0
157,0.0,0.02,0.05,0.0
158,0.0,0.04,0.07,0.0
159,0.0,0.03,0.08,0.0
160,0.0,0.02,0.06,0.0
161,0.0,0.03,0.06,0.0
162,0.0,0.04,0.07,0.0
163,0.0,0.04,0.06,0.0
164,0.0,0.07,0.06,0.0
165,0.0,0.04,0.04,0.01
166,0.0,0.02,0.06,0.0
167,0.0,0.01,0.05,0.0
168,0.0,0.01,0.04,0.0
169,0.0,0.02,0.05,0.0
170,0.0,0.02,0.04,0.0
171,0.01,0.01,0.04,0.0
172,0.01,0.01,0.04,0.0
173,0.01,0.02,0.05,0.0
174,0.0,0.01,0.04,0.0
175,0.0,0.05,0.05,0.0
176,0.0,0.06,0.05,0.0
177,0.0,0.06,0.06,0.0
178,0.0,0.04,0.05,0.0
179,0.0,0.07,0.03,0.0
180,0.0,0.08,0.04,0.0
181,0.0,0.07,0.02,0.0
182,0.0,0.06,0.03,0.0
183,0.0,0.08,0.04,0.0
184,0.0,0.05,0.04,0.0
185,0.0,0.03,0.06,0.0
186,0.0,0.02,0.08,0.0
187,0.0,0.02,0.07,0.0
188,0.0,0.03,0.08,0.0
189,0.0,0.02,0.08,0.0
190,0.0,0.03,0.06,0.0
191,0.0,0.04,0.06,0.0
192,0.0,0.04,0.03,0.01
193,0.0,0.04,0.06,0.01
194,0.0,0.03,0.04,0.01
195,0.0,0.07,0.03,0.0
196,0.0,0.11,0.04,0.0
197,0.0,0.08,0.05,0.0
198,0.0,0.08,0.05,0.0
199,0.0,0.1,0.05,0.0
200,0.0,0.05,0.05,0.0
201,0.0,0.05,0.05,0.0
202,0.0,0.05,0.06,0.0
203,0.0,0.06,0.07,0.0
204,0.0,0.04,0.05,0.0
205,0.0,0.03,0.04,0.0
206,0.0,0.06,0.03,0.0
207,0.0,0.05,0.04,0.01
208,0.0,0.06,0.03,0.01
209,0.0,0.06,0.01,0.01
210,0.0,0.03,0.01,0.01
211,0.0,0.05,0.02,0.0
212,0.0,0.04,0.03,0.0
213,0.0,0.05,0.05,0.0
214,0.0,0.07,0.05,0.0
215,0.0,0.04,0.06,0.0
216,0.0,0.05,0.07,0.0
217,0.0,0.06,0.06,0.0
218,0.0,0.06,0.08,0.0
219,0.0,0.05,0.05,0.0
220,0.0,0.04,0.04,0.01
221,0.0,0.04,0.04,0.02
222,0.0,0.05,0.03,0.01
223,0.0,0.03,0.01,0.01
224,0.0,0.05,0.02,0.01
225,0.0,0.08,0.03,0.0
226,0.0,0.06,0.07,0.0
227,0.0,0.03,0.06,0.0
228,0.0,0.03,0.06,0.0
229,0.0,0.03,0.09,0.0
230,0.0,0.04,0.09,0.0
231,0.0,0.04,0.04,0.0
232,0.0,0.06,0.04,0.0
233,0.0,0.05,0.04,0.0
234,0.0,0.06,0.05,0.0
235,0.0,0.04,0.06,0.0
236,0.0,0.04,0.06,0.0
237,0.0,0.08,0.03,0.01
238,0.0,0.07,0.03,0.0
239,0.0,0.1,0.04,0.0
240,0.0,0.08,0.05,0.0
241,0.0,0.08,0.09,0.0
242,0.0,0.06,0.08,0.0
243,0.0,0.06,0.09,0.0
244,0.0,0.06,0.06,0.01
245,0.0,0.08,0.06,0.0
246,0.0,0.07,0.05,0.0
247,0.0,0.06,0.05,0.0
248,0.0,0.05,0.02,0.0
249,0.0,0.05,0.04,0.01
250,0.0,0.03,0.04,0.0
251,0.0,0.05,0.05,0.0
252,0.0,0.05,0.06,0.0
253,0.0,0.04,0.07,0.0
254,0.0,0.04,0.05,0.0
255,0.0,0.07,0.03,0.0
256,0.0,0.1,0.03,0.0
257,0.0,0.1,0.03,0.0
258,0.0,0.07,0.04,0.0
259,0.0,0.05,0.05,0.0
260,0.0,0.07,0.04,0.0
261,0.0,0.06,0.04,0.0
262,0.0,0.05,0.04,0.0
263,0.0,0.04,0.04,0.0
264,0.0,0.05,0.03,0.01
265,0.0,0.08,0.04,0.02
266,0.0,0.05,0.05,0.0
267,0.0,0.07,0.06,0.0
268,0.0,0.09,0.06,0.0
269,0.0,0.05,0.06,0.0
270,0.0,0.06,0.05,0.0
271,0.0,0.07,0.04,0.0
272,0.0,0.04,0.04,0.0
273,0.0,0.06,0.03,0.01
274,0.0,0.03,0.05,0.01
275,0.0,0.06,0.03,0.01
276,0.0,0.05,0.03,0.01
277,0.0,0.05,0.03,0.02
278,0.0,0.1,0.04,0.02
279,0.0,0.1,0.03,0.01
280,0.0,0.1,0.06,0.02
281,0.0,0.08,0.06,0.02
282,0.0,0.06,0.06,0.01
283,0.0,0.08,0.05,0.0
284,0.01,0.13,0.04,0.0
285,0.0,0.12,0.04,0.0
286,0.0,0.09,0.03,0.0
287,0.0,0.07,0.03,0.0
288,0.0,0.09,0.03,0.0
289,0.0,0.07,0.05,0.0
290,0.0,0.11,0.06,0.01
291,0.0,0.11,0.07,0.01
292,0.0,0.05,0.08,0.01
293,0.0,0.03,0.06,0.0
294,0.0,0.05,0.04,0.01
295,0.0,0.03,0.03,0.01
296,0.01,0.04,0.02,0.01
297,0.0,0.04,0.03,0.01
298,0.0,0.06,0.03,0.01
299,0.0,0.07,0.05,0.0
300,0.0,0.08,0.06,0.0
301,0.0,0.09,0.06,0.0
302,0.0,0.05,0.03,0.0
303,0.0,0.06,0.02,0.0
304,0.0,0.04,0.03,0.01
305,0.0,0.05,0.02,0.01
306,0.0,0.08,0.03,0.0
307,0.0,0.1,0.03,0.0
308,0.0,0.09,0.04,0.0
309,0.0,0.09,0.03,0.0
310,0.0,0.06,0.06,0.0
311,0.0,0.06,0.06,0.0
312,0.0,0.07,0.07,0.0
313,0.0,0.08,0.04,0.0
314,0.0,0.07,0.05,0.0
315,0.0,0.07,0.05,0.0
316,0.0,0.05,0.05,0.0
317,0.0,0.09,0.04,0.0
318,0.0,0.11,0.04,0.0
319,0.0,0.06,0.04,0.0
320,0.0,0.05,0.05,0.0
321,0.0,0.11,0.05,0.0
322,0.0,0.1,0.04,0.0
323,0.0,0.12,0.03,0.0
324,0.0,0.1,0.05,0.0
325,0.0,0.07,0.06,0.0
326,0.0,0.07,0.03,0.0
327,0.0,0.06,0.03,0.0
328,0.0,0.08,0.06,0.0
329,0.0,0.11,0.06,0.0
330,0.0,0.11,0.04,0.01
331,0.0,0.08,0.04,0.01
332,0.0,0.06,0.03,0.0
333,0.0,0.07,0.05,0.0
334,0.0,0.05,0.06,0.0
335,0.0,0.06,0.05,0.0
336,0.0,0.06,0.05,0.0
337,0.0,0.06,0.03,0.0
338,0.0,0.07,0.05,0.0
339,0.0,0.1,0.06,0.0
340,0.0,0.08,0.04,0.0
341,0.0,0.06,0.06,0.0
342,0.0,0.07,0.06,0.0
343,0.0,0.05,0.07,0.0
344,0.0,0.11,0.06,0.0
345,0.0,0.14,0.06,0.01
346,0.01,0.12,0.06,0.0
347,0.0,0.13,0.05,0.0
348,0.0,0.12,0.06,0.0
349,0.0,0.1,0.07,0.0
350,0.0,0.13,0.06,0.0
351,0.0,0.13,0.07,0.0
352,0.0,0.12,0.07,0.0
353,0.0,0.1,0.06,0.01
354,0.0,0.13,0.05,0.0
355,0.0,0.1,0.06,0.0
356,0.0,0.09,0.07,0.01
357,0.0,0.09,0.06,0.0
358,0.0,0.11,0.04,0.0
359,0.0,0.13,0.05,0.0
360,0.01,0.12,0.04,0.0
361,0.01,0.08,0.06,0.0
362,0.01,0.1,0.05,0.0
363,0.0,0.1,0.03,0.0
364,0.0,0.08,0.03,0.01
365,0.0,0.11,0.03,0.01
366,0.0,0.08,0.04,0.01
367,0.01,0.07,0.07,0.0
368,0.0,0.06,0.06,0.0
369,0.0,0.05,0.07,0.02
370,0.0,0.05,0.07,0.02
371,0.0,0.06,0.06,0.0
372,0.0,0.06,0.05,0.0
373,0.0,0.1,0.08,0.0
374,0.0,0.06,0.08,0.0
375,0.0,0.08,0.09,0.0
376,0.0,0.06,0.07,0.0
377,0.0,0.04,0.06,0.0
378,0.0,0.06,0.06,0.0
379,0.0,0.08,0.07,0.0
380,0.0,0.1,0.09,0.01
381,0.0,0.11,0.08,0.0
382,0.0,0.1,0.05,0.0
383,0.0,0.1,0.07,0.0
384,0.0,0.08,0.06,0.01
385,0.0,0.1,0.08,0.01
386,0.0,0.1,0.07,0.01
387,0.0,0.1,0.07,0.01
388,0.0,0.09,0.09,0.01
389,0.0,0.12,0.1,0.0
390,0.0,0.13,0.09,0.0
391,0.0,0.09,0.09,0.0
392,0.0,0.14,0.08,0.0
393,0.0,0.14,0.07,0.0
394,0.0,0.11,0.09,0.0
395,0.0,0.14,0.1,0.0
396,0.0,0.12,0.1,0.0
397,0.0,0.1,0.1,0.0
398,0.0,0.1,0.09,0.0
399,0.0,0.1,0.08,0.0
400,0.0,0.12,0.09,0.0
401,0.01,0.12,0.1,0.0
402,0.01,0.09,0.1,0.01
403,0.0,0.1,0.08,0.02
404,0.0,0.13,0.07,0.02
405,0.0,0.11,0.07,0.03
406,0.0,0.12,0.06,0.02
407,0.01,0.09,0.07,0.01
408,0.01,0.07,0.07,0.01
409,0.01,0.06,0.06,0.01
410,0.01,0.04,0.06,0.01
411,0.01,0.05,0.09,0.01
412,0.01,0.07,0.05,0.01
413,0.01,0.09,0.04,0.01
414,0.01,0.11,0.04,0.01
415,0.01,0.08,0.03,0.01
416,0.01,0.08,0.04,0.01
417,0.01,0.09,0.04,0.0
418,0.01,0.09,0.05,0.0
419,0.01,0.14,0.05,0.0
420,0.01,0.15,0.02,0.01
421,0.0,0.16,0.03,0.0
422,0.0,0.16,0.03,0.0
423,0.01,0.13,0.0,0.0
424,0.01,0.12,0.02,0.0
425,0.0,0.08,0.03,0.0
426,0.0,0.06,0.04,0.0
427,0.0,0.09,0.07,0.0
428,0.0,0.07,0.05,0.0
429,0.0,0.15,0.04,0.01
430,0.0,0.1,0.05,0.01
431,0.0,0.13,0.04,0.01
432,0.0,0.12,0.05,0.01
433,0.0,0.1,0.08,0.0
434,0.0,0.05,0.06,0.0
435,0.0,0.06,0.04,0.0
436,0.0,0.08,0.06,0.0
437,0.0,0.11,0.05,0.0
438,0.0,0.1,0.06,0.0
439,0.0,0.09,0.06,0.0
440,0.0,0.06,0.07,0.0
441,0.0,0.07,0.08,0.0
442,0.0,0.07,0.07,0.0
443,0.0,0.09,0.08,0.0
444,0.0,0.09,0.09,0.0
445,0.0,0.08,0.05,0.0
446,0.0,0.09,0.05,0.0
447,0.0,0.12,0.04,0.0
448,0.0,0.16,0.05,0.0
449,0.0,0.17,0.06,0.0
450,0.0,0.15,0.06,0.0
451,0.0,0.08,0.07,0.0
452,0.0,0.11,0.09,0.01
453,0.0,0.1,0.05,0.01
454,0.0,0.1,0.05,0.01
455,0.0,0.1,0.04,0.02
456,0.0,0.09,0.04,0.02
457,0.0,0.11,0.04,0.01
458,0.0,0.11,0.03,0.01
459,0.0,0.09,0.08,0.01
460,0.0,0.06,0.08,0.0
461,0.0,0.11,0.07,0.0
462,0.0,0.12,0.06,0.0
463,0.01,0.1,0.04,0.0
464,0.0,0.1,0.06,0.0
465,0.0,0.12,0.08,0.0
466,0.01,0.13,0.07,0.0
467,0.0,0.15,0.06,0.0
468,0.0,0.14,0.05,0.01
469,0.0,0.13,0.08,0.02
470,0.0,0.11,0.07,0.01
471,0.01,0.08,0.05,0.01
472,0.01,0.08,0.07,0.02
473,0.0,0.12,0.07,0.01
474,0.0,0.09,0.07,0.01
475,0.0,0.09,0.08,0.01
476,0.0,0.09,0.06,0.01
477,0.0,0.1,0.05,0.01
478,0.0,0.12,0.04,0.0
479,0.0,0.13,0.02,0.0
480,0.0,0.12,0.03,0.0
481,0.0,0.12,0.04,0.0
482,0.0,0.11,0.08,0.02
483,0.0,0.07,0.09,0.02
484,0.0,0.06,0.08,0.01
485,0.0,0.07,0.08,0.01
486,0.0,0.1,0.05,0.02
487,0.0,0.16,0.06,0.02
488,0.0,0.1,0.05,0.01
489,0.0,0.11,0.05,0.02
490,0.0,0.12,0.05,0.02
491,0.0,0.13,0.05,0.02
492,0.0,0.1,0.04,0.01
493,0.0,0.11,0.05,0.01
494,0.0,0.1,0.07,0.0
495,0.0,0.12,0.06,0.0
496,0.0,0.13,0.04,0.0
497,0.0,0.15,0.04,0.0
498,0.0,0.13,0.04,0.01
499,0.0,0.1,0.04,0.01
500,0.0,0.08,0.06,0.01
501,0.0,0.06,0.06,0.02
502,0.0,0.07,0.08,0.01
503,0.0,0.05,0.09,0.0
504,0.0,0.04,0.07,0.0
505,0.0,0.09,0.08,0.0
506,0.0,0.1,0.06,0.0
507,0.0,0.11,0.08,0.0
508,0.0,0.11,0.08,0.0
509,0.0,0.09,0.09,0.0
510,0.0,0.13,0.11,0.0
511,0.0,0.08,0.09,0.01
512,0.0,0.09,0.1,0.01
513,0.0,0.08,0.08,0.0
514,0.0,0.1,0.06,0.01
515,0.0,0.09,0.05,0.01
516,0.0,0.09,0.05,0.02
517,0.0,0.09,0.04,0.02
518,0.0,0.08,0.08,0.01
519,0.0,0.1,0.08,0.0
520,0.0,0.08,0.08,0.0
521,0.0,0.09,0.09,0.01
522,0.0,0.11,0.08,0.01
523,0.0,0.1,0.07,0.02
524,0.0,0.1,0.06,0.03
525,0.0,0.14,0.03,0.01
526,0.0,0.11,0.04,0.01
527,0.0,0.11,0.04,0.01
528,0.0,0.06,0.04,0.0
529,0.01,0.06,0.06,0.0
530,0.0,0.08,0.04,0.0
531,0.0,0.12,0.04,0.0
532,0.0,0.09,0.03,0.01
533,0.0,0.09,0.05,0.01
534,0.0,0.1,0.06,0.01
535,0.0,0.11,0.04,0.01
536,0.0,0.1,0.06,0.01
537,0.0,0.13,0.06,0.0
538,0.0,0.12,0.07,0.0
539,0.0,0.13,0.06,0.0
540,0.0,0.13,0.07,0.0
541,0.0,0.13,0.06,0.0
542,0.0,0.16,0.05,0.0
543,0.0,0.14,0.05,0.0
544,0.0,0.12,0.04,0.0
545,0.0,0.08,0.08,0.0
546,0.0,0.12,0.08,0.0
547,0.0,0.11,0.09,0.0
548,0.0,0.08,0.08,0.0
549,0.0,0.09,0.09,0.0
550,0.0,0.08,0.07,0.01
551,0.0,0.14,0.1,0.0
552,0.0,0.13,0.08,0.0
553,0.0,0.16,0.05,0.01
554,0.01,0.14,0.05,0.0
555,0.01,0.07,0.08,0.0
556,0.01,0.1,0.07,0.0
557,0.0,0.11,0.07,0.0
558,0.0,0.11,0.06,0.0
559,0.0,0.08,0.07,0.0
560,0.0,0.1,0.09,0.0
561,0.0,0.09,0.09,0.03
562,0.0,0.09,0.08,0.03
563,0.0,0.11,0.06,0.02
564,0.0,0.1,0.06,0.02
565,0.0,0.09,0.06,0.01
566,0.0,0.11,0.09,0.01
567,0.0,0.12,0.1,0.01
568,0.0,0.16,0.07,0.0
569,0.0,0.18,0.08,0.0
570,0.0,0.17,0.08,0.0
571,0.0,0.19,0.09,0.0
572,0.0,0.16,0.11,0.0
573,0.0,0.16,0.08,0.01
574,0.0,0.18,0.11,0.0
575,0.0,0.16,0.1,0.02
576,0.01,0.18,0.08,0.01
577,0.0,0.17,0.08,0.01
578,0.0,0.15,0.07,0.01
579,0.0,0.12,0.05,0.01
580,0.0,0.11,0.05,0.01
581,0.0,0.14,0.05,0.0
582,0.0,0.11,0.06,0.01
583,0.0,0.09,0.06,0.01
584,0.0,0.1,0.09,0.01
585,0.0,0.11,0.07,0.01
586,0.0,0.11,0.05,0.02
587,0.0,0.14,0.06,0.02
588,0.0,0.14,0.11,0.01
589,0.0,0.17,0.07,0.01
590,0.0,0.17,0.06,0.01
591,0.0,0.18,0.06,0.01
592,0.0,0.15,0.06,0.01
593,0.0,0.15,0.05,0.01
594,0.0,0.13,0.05,0.03
595,0.0,0.15,0.05,0.01
596,0.0,0.1,0.06,0.02
597,0.0,0.09,0.07,0.02
598,0.01,0.11,0.06,0.01
599,0.0,0.09,0.09,0.01
600,0.0,0.1,0.08,0.02
601,0.0,0.13,0.06,0.02
602,0.0,0.09,0.07,0.02
603,0.0,0.09,0.05,0.02
604,0.0,0.1,0.05,0.01
605,0.0,0.1,0.06,0.0
606,0.0,0.11,0.04,0.0
607,0.0,0.13,0.04,0.01
608,0.0,0.12,0.05,0.0
609,0.0,0.17,0.04,0.0
610,0.0,0.2,0.02,0.0
611,0.0,0.18,0.03,0.0
612,0.0,0.21,0.03,0.0
613,0.0,0.15,0.01,0.0
614,0.01,0.12,0.03,0.01
615,0.0,0.15,0.03,0.01
616,0.0,0.12,0.05,0.01
617,0.0,0.1,0.04,0.01
618,0.0,0.11,0.04,0.03
619,0.0,0.1,0.05,0.03
620,0.0,0.13,0.05,0.03
621,0.0,0.13,0.05,0.03
622,0.0,0.08,0.05,0.02
623,0.0,0.06,0.06,0.03
624,0.01,0.08,0.05,0.01
625,0.0,0.13,0.03,0.01
626,0.0,0.13,0.06,0.01
627,0.0,0.13,0.05,0.0
628,0.0,0.11,0.05,0.0
629,0.0,0.14,0.05,0.0
630,0.0,0.13,0.07,0.0
631,0.0,0.09,0.09,0.0
632,0.0,0.12,0.11,0.0
633,0.0,0.13,0.12,0.0
634,0.0,0.12,0.11,0.0
635,0.01,0.14,0.1,0.0
636,0.01,0.08,0.11,0.0
637,0.01,0.08,0.1,0.0
638,0.0,0.09,0.1,0.02
639,0.0,0.05,0.07,0.02
640,0.0,0.08,0.08,0.02
641,0.0,0.11,0.07,0.02
642,0.0,0.12,0.08,0.02
643,0.0,0.14,0.07,0.02
644,0.0,0.14,0.08,0.01
645,0.01,0.13,0.07,0.01
646,0.01,0.13,0.06,0.03
647,0.01,0.13,0.06,0.02
648,0.01,0.07,0.06,0.02
649,0.01,0.08,0.05,0.01
650,0.01,0.09,0.04,0.01
651,0.01,0.07,0.03,0.0
652,0.01,0.09,0.05,0.0
653,0.01,0.12,0.07,0.01
654,0.01,0.13,0.1,0.02
655,0.01,0.14,0.08,0.0
656,0.0,0.19,0.09,0.0
657,0.0,0.19,0.06,0.0
658,0.0,0.16,0.05,0.0
659,0.0,0.16,0.04,0.01
660,0.0,0.14,0.07,0.0
661,0.0,0.16,0.08,0.0
662,0.0,0.18,0.05,0.0
663,0.0,0.14,0.05,0.0
664,0.0,0.15,0.06,0.0
665,0.0,0.09,0.06,0.01
666,0.0,0.16,0.08,0.01
667,0.0,0.18,0.06,0.0
668,0.0,0.22,0.06,0.0
669,0.0,0.19,0.04,0.0
670,0.0,0.14,0.03,0.0
671,0.0,0.14,0.04,0.0
672,0.0,0.16,0.04,0.0
673,0.0,0.16,0.05,0.01
674,0.0,0.13,0.04,0.01
675,0.0,0.12,0.08,0.0
676,0.0,0.1,0.07,0.01
677,0.0,0.13,0.06,0.01
678,0.0,0.16,0.08,0.01
679,0.0,0.12,0.07,0.0
680,0.0,0.14,0.05,0.01
681,0.0,0.13,0.04,0.01
682,0.0,0.15,0.04,0.0
683,0.0,0.13,0.05,0.0
684,0.0,0.12,0.05,0.0
685,0.0,0.15,0.06,0.0
686,0.0,0.17,0.06,0.01
687,0.0,0.13,0.05,0.01
688,0.0,0.15,0.07,0.0
689,0.0,0.12,0.07,0.0
690,0.0,0.11,0.08,0.01
691,0.0,0.1,0.1,0.01
692,0.0,0.14,0.11,0.01
693,0.0,0.11,0.13,0.01
694,0.0,0.08,0.1,0.02
695,0.0,0.06,0.07,0.0
696,0.0,0.08,0.09,0.0
697,0.0,0.12,0.09,0.0
698,0.0,0.1,0.1,0.0
699,0.0,0.09,0.08,0.0
700,0.0,0.09,0.08,0.0
701,0.01,0.12,0.09,0.0
702,0.0,0.12,0.1,0.0
703,0.0,0.14,0.07,0.0
704,0.0,0.08,0.07,0.01
705,0.0,0.09,0.08,0.0
706,0.01,0.1,0.08,0.0
707,0.01,0.11,0.1,0.0
708,0.01,0.09,0.12,0.0
709,0.01,0.11,0.09,0.0
710,0.0,0.14,0.1,0.0
711,0.0,0.11,0.08,0.0
712,0.0,0.16,0.08,0.01
713,0.0,0.18,0.12,0.0
714,0.0,0.21,0.1,0.0
715,0.0,0.18,0.1,0.0
716,0.0,0.15,0.1,0.01
717,0.0,0.08,0.08,0.01
718,0.0,0.11,0.08,0.02
719,0.0,0.07,0.06,0.02
720,0.0,0.09,0.07,0.02
721,0.0,0.12,0.05,0.03
722,0.0,0.11,0.03,0.03
723,0.0,0.15,0.04,0.02
724,0.0,0.12,0.06,0.02
725,0.0,0.08,0.09,0.02
726,0.0,0.12,0.09,0.01
727,0.0,0.14,0.06,0.0
728,0.0,0.16,0.06,0.01
729,0.0,0.17,0.07,0.01
730,0.0,0.17,0.07,0.0
731,0.0,0.19,0.04,0.0
732,0.0,0.13,0.06,0.0
733,0.0,0.17,0.06,0.0
734,0.0,0.17,0.05,0.0
735,0.0,0.2,0.06,0.0
736,0.0,0.17,0.07,0.0
737,0.0,0.17,0.09,0.0
738,0.0,0.16,0.07,0.0
739,0.0,0.16,0.09,0.0
740,0.0,0.17,0.09,0.01
741,0.0,0.13,0.09,0.02
742,0.0,0.15,0.08,0.01
743,0.0,0.13,0.06,0.01
744,0.0,0.12,0.05,0.02
745,0.0,0.11,0.05,0.01
746,0.0,0.13,0.05,0.01
747,0.0,0.11,0.04,0.02
748,0.0,0.12,0.04,0.02
749,0.0,0.1,0.05,0.02
750,0.0,0.13,0.06,0.02
751,0.0,0.1,0.08,0.01
752,0.0,0.12,0.07,0.01
753,0.0,0.13,0.07,0.01
754,0.0,0.12,0.06,0.0
755,0.0,0.09,0.09,0.01
756,0.0,0.09,0.08,0.01
757,0.0,0.12,0.07,0.01
758,0.0,0.15,0.06,0.01
759,0.0,0.18,0.08,0.01
760,0.0,0.11,0.07,0.01
761,0.0,0.09,0.07,0.0
762,0.0,0.09,0.06,0.0
763,0.0,0.09,0.07,0.0
764,0.0,0.08,0.08,0.0
765,0.0,0.09,0.08,0.01
766,0.0,0.09,0.1,0.02
767,0.0,0.1,0.08,0.02
768,0.0,0.09,0.1,0.02
769,0.0,0.1,0.08,0.01
770,0.0,0.07,0.1,0.01
771,0.0,0.12,0.11,0.01
772,0.0,0.15,0.11,0.0
773,0.0,0.11,0.05,0.0
774,0.0,0.14,0.09,0.01
