,M+1,M+2,M+3,M+4
77,0.0,0.09523809523809525,0.9047619047619048,0.0
78,0.0,0.09523809523809525,0.9047619047619048,0.0
79,0.0,0.09523809523809525,0.9047619047619048,0.0
80,0.0,0.09090909090909091,0.9090909090909091,0.0
81,0.0,0.08695652173913043,0.9130434782608695,0.0
82,0.0,0.09090909090909091,0.9090909090909091,0.0
83,0.0,0.13043478260869565,0.8695652173913043,0.0
84,0.0,0.13043478260869565,0.8695652173913043,0.0
85,0.0,0.125,0.875,0.0
86,0.0,0.125,0.875,0.0
87,0.0,0.125,0.875,0.0
88,0.0,0.125,0.875,0.0
89,0.0,0.12,0.88,0.0
90,0.0,0.14814814814814817,0.8518518518518519,0.0
91,0.0,0.14285714285714288,0.8571428571428572,0.0
92,0.0,0.14285714285714288,0.8571428571428572,0.0
93,0.0,0.14285714285714288,0.8571428571428572,0.0
94,0.0,0.13793103448275862,0.8620689655172414,0.0
95,0.0,0.13333333333333333,0.8666666666666666,0.0
96,0.0,0.13333333333333333,0.8666666666666666,0.0
97,0.0,0.13333333333333333,0.8666666666666666,0.0
98,0.0,0.13333333333333333,0.8666666666666666,0.0
99,0.0,0.13333333333333333,0.8666666666666666,0.0
100,0.0,0.125,0.875,0.0
101,0.0,0.12121212121212122,0.8787878787878788,0.0
102,0.0,0.14705882352941174,0.8529411764705882,0.0
103,0.0,0.14705882352941174,0.8529411764705882,0.0
104,0.0,0.14705882352941174,0.8529411764705882,0.0
105,0.0,0.14705882352941174,0.8529411764705882,0.0
106,0.0,0.14705882352941174,0.8529411764705882,0.0
107,0.0,0.19444444444444442,0.8055555555555555,0.0
108,0.0,0.1891891891891892,0.8108108108108109,0.0
109,0.0,0.1891891891891892,0.8108108108108109,0.0
110,0.0,0.1891891891891892,0.8108108108108109,0.0
111,0.0,0.1891891891891892,0.8108108108108109,0.0
112,0.0,0.1891891891891892,0.8108108108108109,0.0
113,0.0,0.1891891891891892,0.8108108108108109,0.0
114,0.0,0.1891891891891892,0.8108108108108109,0.0
115,0.0,0.18421052631578946,0.8157894736842105,0.0
116,0.0,0.1794871794871795,0.8205128205128206,0.0
117,0.0,0.1794871794871795,0.8205128205128206,0.0
118,0.0,0.1794871794871795,0.8205128205128206,0.0
119,0.0,0.17073170731707318,0.8292682926829269,0.0
120,0.0,0.17073170731707318,0.8292682926829269,0.0
121,0.0,0.17073170731707318,0.8292682926829269,0.0
122,0.0,0.17073170731707318,0.8292682926829269,0.0
123,0.0,0.18604651162790697,0.8139534883720931,0.0
124,0.0,0.18604651162790697,0.8139534883720931,0.0
125,0.0,0.18181818181818185,0.8181818181818182,0.0
126,0.0,0.18181818181818185,0.8181818181818182,0.0
127,0.0,0.18181818181818185,0.8181818181818182,0.0
128,0.0,0.18181818181818185,0.8181818181818182,0.0
129,0.0,0.18181818181818185,0.8181818181818182,0.0
130,0.0,0.2,0.8,0.0
131,0.0,0.2,0.8,0.0
132,0.0,0.2173913043478261,0.782608695652174,0.0
133,0.0,0.2127659574468085,0.7872340425531915,0.0
134,0.0,0.2127659574468085,0.7872340425531915,0.0
135,0.0,0.22448979591836737,0.7755102040816326,0.0
136,0.0,0.22000000000000003,0.78,0.0
137,0.0,0.22000000000000003,0.78,0.0
138,0.0,0.22000000000000003,0.78,0.0
139,0.0,0.22000000000000003,0.78,0.0
140,0.0,0.22000000000000003,0.78,0.0
141,0.0,0.21568627450980393,0.7843137254901961,0.0
142,0.0,0.22641509433962265,0.7735849056603774,0.0
143,0.0,0.22641509433962265,0.7735849056603774,0.0
144,0.0,0.22641509433962265,0.7735849056603774,0.0
145,0.0,0.24074074074074073,0.7592592592592593,0.0
146,0.0,0.23214285714285712,0.7678571428571429,0.0
147,0.0,0.22807017543859648,0.7719298245614035,0.0
148,0.0,0.22807017543859648,0.7719298245614035,0.0
149,0.0,0.24137931034482757,0.7586206896551724,0.0
150,0.0,0.2542372881355932,0.7457627118644067,0.0
151,0.0,0.2542372881355932,0.7457627118644067,0.0
152,0.0,0.2542372881355932,0.7457627118644067,0.0
153,0.0,0.25,0.75,0.0
154,0.0,0.25,0.75,0.0
155,0.0,0.25,0.75,0.0
156,0.0,0.23333333333333334,0.7666666666666667,0.0
157,0.0,0.23333333333333334,0.7666666666666667,0.0
158,0.0,0.23333333333333334,0.7666666666666667,0.0
159,0.0,0.22950819672131148,0.7704918032786886,0.0
160,0.0,0.234375,0.765625,0.0
161,0.0,0.234375,0.765625,0.0
162,0.0,0.234375,0.765625,0.0
163,0.0,0.23076923076923078,0.7692307692307693,0.0
164,0.0,0.22727272727272732,0.7727272727272728,0.0
165,0.0,0.22388059701492538,0.7761194029850746,0.0
166,0.0,0.2318840579710145,0.7536231884057971,0.014492753623188406
167,0.0,0.2253521126760564,0.7605633802816902,0.014084507042253525
168,0.0,0.23611111111111116,0.75,0.013888888888888892
169,0.0,0.24657534246575344,0.7397260273972603,0.013698630136986304
170,0.0,0.24324324324324323,0.7432432432432433,0.013513513513513516
171,0.0,0.24324324324324323,0.7432432432432433,0.013513513513513516
172,0.0,0.24324324324324323,0.7432432432432433,0.013513513513513516
173,0.0,0.24324324324324323,0.7432432432432433,0.013513513513513516
174,0.013513513513513516,0.22972972972972977,0.7432432432432433,0.013513513513513516
175,0.013513513513513516,0.22972972972972977,0.7432432432432433,0.013513513513513516
176,0.013513513513513516,0.22972972972972977,0.7432432432432433,0.013513513513513516
177,0.013333333333333336,0.24000000000000002,0.7333333333333334,0.013333333333333336
178,0.013157894736842106,0.25,0.7236842105263158,0.013157894736842106
179,0.01298701298701299,0.24675324675324678,0.7272727272727274,0.01298701298701299
180,0.01298701298701299,0.24675324675324678,0.7272727272727274,0.01298701298701299
181,0.0125,0.25,0.725,0.0125
182,0.012345679012345682,0.2469135802469136,0.7283950617283951,0.012345679012345682
183,0.012195121951219514,0.2560975609756098,0.7195121951219513,0.012195121951219514
184,0.01204819277108434,0.2530120481927711,0.7228915662650603,0.01204819277108434
185,0.011627906976744186,0.27906976744186046,0.6976744186046512,0.011627906976744186
186,0.01149425287356322,0.2758620689655173,0.7011494252873564,0.01149425287356322
187,0.011363636363636366,0.28409090909090917,0.6931818181818182,0.011363636363636366
188,0.01149425287356322,0.2873563218390805,0.6896551724137931,0.01149425287356322
189,0.011363636363636366,0.29545454545454547,0.6818181818181819,0.011363636363636366
190,0.011235955056179778,0.2921348314606742,0.6853932584269664,0.011235955056179778
191,0.011111111111111112,0.28888888888888886,0.6888888888888889,0.011111111111111112
192,0.01098901098901099,0.2857142857142857,0.6923076923076923,0.01098901098901099
193,0.011111111111111112,0.28888888888888886,0.6888888888888889,0.011111111111111112
194,0.01098901098901099,0.2857142857142857,0.6923076923076923,0.01098901098901099
195,0.010752688172043012,0.2903225806451613,0.6881720430107527,0.010752688172043012
196,0.010638297872340427,0.2872340425531915,0.6914893617021277,0.010638297872340427
197,0.010526315789473686,0.2947368421052632,0.6842105263157895,0.010526315789473686
198,0.010416666666666668,0.30208333333333337,0.6770833333333334,0.010416666666666668
199,0.010416666666666668,0.30208333333333337,0.6770833333333334,0.010416666666666668
200,0.010101010101010102,0.32323232323232326,0.6565656565656566,0.010101010101010102
201,0.01020408163265306,0.32653061224489793,0.6530612244897959,0.01020408163265306
202,0.01020408163265306,0.32653061224489793,0.6530612244897959,0.01020408163265306
203,0.01020408163265306,0.32653061224489793,0.6530612244897959,0.01020408163265306
204,0.009803921568627453,0.34313725490196084,0.6372549019607843,0.009803921568627453
205,0.00970873786407767,0.34951456310679613,0.6310679611650486,0.00970873786407767
206,0.009615384615384616,0.34615384615384615,0.6346153846153847,0.009615384615384616
207,0.009615384615384616,0.34615384615384615,0.6346153846153847,0.009615384615384616
208,0.009523809523809525,0.3523809523809524,0.6285714285714287,0.009523809523809525
209,0.009523809523809525,0.3523809523809524,0.6285714285714287,0.009523809523809525
210,0.009345794392523366,0.3551401869158879,0.6261682242990655,0.009345794392523366
211,0.00925925925925926,0.35185185185185186,0.6203703703703703,0.01851851851851852
212,0.009174311926605505,0.35779816513761464,0.6146788990825688,0.01834862385321101
213,0.009174311926605505,0.35779816513761464,0.6146788990825688,0.01834862385321101
214,0.009259259259259259,0.36111111111111105,0.611111111111111,0.018518518518518517
215,0.009090909090909092,0.37272727272727274,0.6000000000000001,0.018181818181818184
216,0.008928571428571428,0.36607142857142855,0.6071428571428571,0.017857142857142856
217,0.008771929824561405,0.37719298245614036,0.5964912280701755,0.01754385964912281
218,0.008695652173913044,0.38260869565217387,0.591304347826087,0.017391304347826087
219,0.008547008547008546,0.3846153846153846,0.5897435897435896,0.017094017094017092
220,0.008547008547008546,0.3846153846153846,0.5897435897435896,0.017094017094017092
221,0.008547008547008546,0.3846153846153846,0.5897435897435896,0.017094017094017092
222,0.008474576271186442,0.38135593220338987,0.5932203389830509,0.016949152542372885
223,0.008403361344537816,0.3781512605042017,0.596638655462185,0.016806722689075633
224,0.008403361344537816,0.3781512605042017,0.596638655462185,0.016806722689075633
225,0.008403361344537816,0.3781512605042017,0.596638655462185,0.016806722689075633
226,0.00819672131147541,0.3934426229508197,0.5819672131147542,0.01639344262295082
227,0.008130081300813009,0.39837398373983746,0.5772357723577236,0.016260162601626018
228,0.00806451612903226,0.39516129032258074,0.5806451612903226,0.01612903225806452
229,0.008130081300813009,0.39837398373983746,0.5772357723577236,0.016260162601626018
230,0.00806451612903226,0.39516129032258074,0.5806451612903226,0.01612903225806452
231,0.008,0.392,0.584,0.016
232,0.007936507936507938,0.38888888888888895,0.5873015873015873,0.015873015873015876
233,0.007936507936507938,0.38888888888888895,0.5873015873015873,0.015873015873015876
234,0.007874015748031498,0.3937007874015749,0.5826771653543308,0.015748031496062995
235,0.0078125,0.390625,0.5859375,0.015625
236,0.007751937984496125,0.3875968992248062,0.5891472868217054,0.01550387596899225
237,0.007633587786259543,0.3816793893129772,0.5954198473282443,0.015267175572519087
238,0.007575757575757577,0.3863636363636364,0.5909090909090909,0.015151515151515154
239,0.007575757575757577,0.3863636363636364,0.5909090909090909,0.015151515151515154
240,0.0074626865671641816,0.3955223880597016,0.5820895522388061,0.014925373134328363
241,0.007518796992481204,0.3984962406015038,0.5789473684210528,0.015037593984962409
242,0.007518796992481204,0.3984962406015038,0.5789473684210528,0.015037593984962409
243,0.007518796992481204,0.3984962406015038,0.5789473684210528,0.015037593984962409
244,0.00746268656716418,0.40298507462686567,0.5746268656716418,0.01492537313432836
245,0.007407407407407407,0.39999999999999997,0.5703703703703703,0.02222222222222222
246,0.007352941176470588,0.4044117647058823,0.5661764705882353,0.022058823529411763
247,0.0072992700729927005,0.40875912408759124,0.5620437956204379,0.021897810218978103
248,0.007194244604316546,0.4100719424460431,0.5611510791366906,0.021582733812949638
249,0.007194244604316546,0.4100719424460431,0.5611510791366906,0.021582733812949638
250,0.0070921985815602835,0.425531914893617,0.5460992907801419,0.02127659574468085
251,0.007042253521126761,0.4295774647887324,0.5422535211267606,0.02112676056338028
252,0.006993006993006994,0.4335664335664336,0.5384615384615385,0.02097902097902098
253,0.006944444444444446,0.4375,0.5347222222222223,0.020833333333333336
254,0.006849315068493151,0.43150684931506844,0.541095890410959,0.020547945205479454
255,0.006849315068493151,0.4246575342465754,0.547945205479452,0.020547945205479454
256,0.006802721088435374,0.42176870748299317,0.5510204081632653,0.02040816326530612
257,0.006756756756756756,0.4256756756756756,0.5472972972972973,0.020270270270270268
258,0.006711409395973154,0.42953020134228187,0.5436241610738255,0.020134228187919462
259,0.006622516556291392,0.4370860927152318,0.5364238410596027,0.019867549668874173
260,0.006535947712418301,0.43137254901960786,0.5424836601307189,0.0196078431372549
261,0.006535947712418301,0.43137254901960786,0.5424836601307189,0.0196078431372549
262,0.006493506493506494,0.4285714285714286,0.5454545454545454,0.01948051948051948
263,0.00641025641025641,0.4294871794871794,0.5448717948717948,0.01923076923076923
264,0.006329113924050633,0.43037974683544306,0.5443037974683544,0.0189873417721519
265,0.006369426751592356,0.42675159235668786,0.5477707006369427,0.01910828025477707
266,0.006369426751592356,0.42675159235668786,0.5477707006369427,0.01910828025477707
267,0.006289308176100629,0.4276729559748428,0.5471698113207547,0.018867924528301886
268,0.00625,0.42500000000000004,0.55,0.018750000000000003
269,0.006172839506172839,0.4320987654320988,0.5432098765432098,0.018518518518518517
270,0.006060606060606061,0.43030303030303024,0.5454545454545454,0.01818181818181818
271,0.006060606060606061,0.43030303030303024,0.5454545454545454,0.01818181818181818
272,0.006024096385542169,0.4337349397590361,0.5421686746987951,0.018072289156626505
273,0.006024096385542169,0.4337349397590361,0.5421686746987951,0.018072289156626505
274,0.005988023952095809,0.437125748502994,0.5389221556886228,0.017964071856287425
275,0.005952380952380953,0.43452380952380953,0.5416666666666666,0.01785714285714286
276,0.00591715976331361,0.43195266272189353,0.5443786982248521,0.01775147928994083
277,0.005882352941176471,0.43529411764705883,0.5411764705882354,0.017647058823529415
278,0.005882352941176471,0.43529411764705883,0.5411764705882354,0.017647058823529415
279,0.005813953488372093,0.436046511627907,0.5406976744186046,0.01744186046511628
280,0.005813953488372093,0.436046511627907,0.5406976744186046,0.01744186046511628
281,0.005780346820809249,0.4393063583815029,0.5375722543352601,0.017341040462427747
282,0.005681818181818182,0.4431818181818182,0.5284090909090909,0.022727272727272728
283,0.005617977528089888,0.43820224719101125,0.5280898876404495,0.028089887640449437
284,0.005617977528089888,0.4325842696629214,0.5337078651685393,0.028089887640449437
285,0.011173184357541902,0.4301675977653632,0.5307262569832403,0.02793296089385475
286,0.011173184357541902,0.4301675977653632,0.5307262569832403,0.02793296089385475
287,0.01098901098901099,0.43956043956043955,0.521978021978022,0.027472527472527472
288,0.01092896174863388,0.4371584699453551,0.5245901639344263,0.027322404371584695
289,0.01092896174863388,0.4371584699453551,0.5245901639344263,0.027322404371584695
290,0.01098901098901099,0.43956043956043955,0.521978021978022,0.027472527472527472
291,0.011049723756906079,0.4419889502762431,0.5193370165745856,0.027624309392265192
292,0.010869565217391304,0.44021739130434784,0.5217391304347826,0.02717391304347826
293,0.010752688172043012,0.44086021505376344,0.5161290322580646,0.03225806451612904
294,0.010638297872340427,0.43617021276595747,0.5212765957446809,0.03191489361702128
295,0.010526315789473686,0.43157894736842106,0.5263157894736843,0.031578947368421054
296,0.005291005291005292,0.4338624338624339,0.5291005291005292,0.03174603174603175
297,0.010471204188481674,0.43455497382198954,0.5235602094240838,0.031413612565445025
298,0.010471204188481674,0.43455497382198954,0.5235602094240838,0.031413612565445025
299,0.010471204188481674,0.43455497382198954,0.5235602094240838,0.031413612565445025
300,0.010471204188481674,0.43455497382198954,0.5235602094240838,0.031413612565445025
301,0.010416666666666666,0.4322916666666667,0.5260416666666666,0.03125
302,0.010256410256410258,0.43589743589743596,0.5230769230769231,0.03076923076923077
303,0.010152284263959392,0.43654822335025384,0.5228426395939086,0.030456852791878177
304,0.010152284263959392,0.43654822335025384,0.5228426395939086,0.030456852791878177
305,0.010152284263959392,0.43654822335025384,0.5228426395939086,0.030456852791878177
306,0.010101010101010104,0.43939393939393945,0.5202020202020203,0.030303030303030307
307,0.010101010101010104,0.43939393939393945,0.5202020202020203,0.030303030303030307
308,0.010000000000000002,0.44000000000000006,0.52,0.030000000000000002
309,0.010000000000000002,0.44000000000000006,0.52,0.030000000000000002
310,0.010000000000000002,0.445,0.515,0.030000000000000002
311,0.009900990099009901,0.44554455445544555,0.5148514851485149,0.029702970297029705
312,0.009900990099009901,0.44554455445544555,0.5148514851485149,0.029702970297029705
313,0.009852216748768473,0.4482758620689655,0.5123152709359606,0.02955665024630542
314,0.009852216748768473,0.4482758620689655,0.5123152709359606,0.02955665024630542
315,0.009803921568627453,0.44607843137254904,0.5147058823529412,0.029411764705882356
316,0.009756097560975611,0.4487804878048781,0.5121951219512195,0.029268292682926834
317,0.00970873786407767,0.45145631067961167,0.5097087378640778,0.029126213592233014
318,0.009661835748792272,0.44927536231884063,0.5120772946859904,0.028985507246376815
319,0.009615384615384616,0.451923076923077,0.5096153846153846,0.028846153846153848
320,0.009523809523809525,0.4523809523809524,0.5095238095238095,0.02857142857142857
321,0.009433962264150945,0.4528301886792453,0.5094339622641509,0.02830188679245283
322,0.009345794392523366,0.4579439252336449,0.5046728971962617,0.028037383177570097
323,0.00930232558139535,0.46046511627906983,0.5023255813953489,0.02790697674418605
324,0.009216589861751154,0.4654377880184332,0.4976958525345622,0.027649769585253458
325,0.009174311926605505,0.46788990825688076,0.4954128440366973,0.02752293577981652
326,0.009090909090909092,0.4636363636363636,0.5,0.027272727272727275
327,0.00904977375565611,0.4660633484162896,0.497737556561086,0.02714932126696833
328,0.00904977375565611,0.4660633484162896,0.497737556561086,0.02714932126696833
329,0.00900900900900901,0.463963963963964,0.5000000000000001,0.027027027027027032
330,0.008888888888888889,0.4666666666666667,0.49777777777777776,0.02666666666666667
331,0.008888888888888889,0.4622222222222222,0.5022222222222222,0.02666666666666667
332,0.008810572687224669,0.4625550660792951,0.4977973568281938,0.03083700440528634
333,0.008849557522123894,0.4646017699115044,0.49557522123893805,0.030973451327433628
334,0.008771929824561403,0.46491228070175433,0.4956140350877193,0.030701754385964907
335,0.008695652173913044,0.4695652173913043,0.49130434782608695,0.03043478260869565
336,0.008658008658008658,0.46320346320346323,0.4978354978354978,0.0303030303030303
337,0.008620689655172414,0.46120689655172414,0.5,0.030172413793103446
338,0.008620689655172414,0.46551724137931033,0.49568965517241376,0.030172413793103446
339,0.008620689655172414,0.46551724137931033,0.49568965517241376,0.030172413793103446
340,0.008474576271186442,0.46610169491525427,0.4957627118644068,0.029661016949152547
341,0.008438818565400843,0.46835443037974683,0.4936708860759493,0.02953586497890295
342,0.008438818565400843,0.46835443037974683,0.4936708860759493,0.02953586497890295
343,0.008403361344537815,0.46638655462184875,0.495798319327731,0.02941176470588235
344,0.008403361344537815,0.46638655462184875,0.495798319327731,0.02941176470588235
345,0.008333333333333333,0.4666666666666667,0.49583333333333335,0.029166666666666667
346,0.008298755186721992,0.46887966804979253,0.49377593360995853,0.029045643153526972
347,0.008298755186721992,0.46473029045643155,0.4979253112033195,0.029045643153526972
348,0.008264462809917354,0.4669421487603305,0.4958677685950412,0.028925619834710738
349,0.008264462809917354,0.4669421487603305,0.4958677685950412,0.028925619834710738
350,0.008264462809917354,0.4669421487603305,0.4958677685950412,0.028925619834710738
351,0.008264462809917354,0.4669421487603305,0.4958677685950412,0.028925619834710738
352,0.008230452674897118,0.4691358024691357,0.4938271604938271,0.02880658436213991
353,0.008230452674897118,0.47325102880658426,0.48971193415637854,0.02880658436213991
354,0.008196721311475409,0.471311475409836,0.4918032786885245,0.02868852459016393
355,0.008064516129032258,0.47580645161290314,0.48790322580645157,0.028225806451612902
356,0.008032128514056226,0.4738955823293172,0.48995983935742965,0.028112449799196786
357,0.008032128514056226,0.4738955823293172,0.48995983935742965,0.028112449799196786
358,0.00796812749003984,0.4741035856573706,0.49003984063745026,0.027888446215139442
359,0.007936507936507938,0.4761904761904762,0.4880952380952382,0.02777777777777778
360,0.00790513833992095,0.4782608695652174,0.4861660079051384,0.027667984189723323
361,0.00790513833992095,0.4861660079051384,0.4782608695652174,0.027667984189723323
362,0.007843137254901962,0.4901960784313726,0.47450980392156866,0.027450980392156866
363,0.007843137254901962,0.4901960784313726,0.47450980392156866,0.027450980392156866
364,0.007812500000000002,0.49218750000000006,0.47265625000000006,0.027343750000000003
365,0.007782101167315175,0.49416342412451364,0.4708171206225681,0.027237354085603113
366,0.007722007722007722,0.4980694980694981,0.4671814671814672,0.02702702702702703
367,0.007662835249042146,0.5019157088122606,0.46360153256704983,0.02681992337164751
368,0.011406844106463879,0.494296577946768,0.467680608365019,0.026615969581749048
369,0.011320754716981133,0.4981132075471698,0.4641509433962264,0.02641509433962264
370,0.011278195488721806,0.5,0.46240601503759404,0.02631578947368421
371,0.011278195488721806,0.5,0.46240601503759404,0.02631578947368421
372,0.011320754716981133,0.5018867924528302,0.460377358490566,0.02641509433962264
373,0.011278195488721806,0.5037593984962406,0.45864661654135336,0.02631578947368421
374,0.011152416356877323,0.5055762081784386,0.45724907063197023,0.02602230483271375
375,0.01111111111111111,0.5074074074074073,0.45555555555555555,0.02592592592592592
376,0.011029411764705881,0.5147058823529412,0.4485294117647058,0.025735294117647058
377,0.010989010989010986,0.5128205128205128,0.4505494505494505,0.025641025641025633
378,0.010989010989010986,0.5128205128205128,0.4505494505494505,0.025641025641025633
379,0.011029411764705881,0.5147058823529412,0.4485294117647058,0.025735294117647058
380,0.011029411764705881,0.5147058823529412,0.4485294117647058,0.025735294117647058
381,0.010909090909090908,0.5163636363636362,0.4472727272727272,0.02545454545454545
382,0.010791366906474819,0.5179856115107913,0.44604316546762585,0.02517985611510791
383,0.010830324909747292,0.5234657039711191,0.44043321299638977,0.025270758122743677
384,0.01075268817204301,0.5268817204301075,0.43727598566308234,0.025089605734767022
385,0.010714285714285714,0.5285714285714285,0.43571428571428567,0.024999999999999998
386,0.010676156583629894,0.5302491103202847,0.4341637010676156,0.02491103202846975
387,0.010638297872340425,0.5319148936170213,0.43262411347517726,0.02482269503546099
388,0.01056338028169014,0.5316901408450704,0.4330985915492958,0.02464788732394366
389,0.01048951048951049,0.527972027972028,0.4370629370629371,0.024475524475524476
390,0.010416666666666666,0.5243055555555555,0.4409722222222222,0.024305555555555552
391,0.010416666666666666,0.5243055555555555,0.4409722222222222,0.024305555555555552
392,0.010344827586206896,0.5241379310344827,0.4413793103448276,0.02413793103448276
393,0.010344827586206896,0.5241379310344827,0.4413793103448276,0.02413793103448276
394,0.010309278350515462,0.5257731958762886,0.4398625429553264,0.02405498281786941
395,0.010309278350515462,0.5257731958762886,0.4398625429553264,0.02405498281786941
396,0.01020408163265306,0.5272108843537414,0.43877551020408156,0.023809523809523805
397,0.010135135135135134,0.5304054054054054,0.43581081081081074,0.023648648648648646
398,0.0101010101010101,0.5286195286195287,0.43771043771043766,0.023569023569023566
399,0.010135135135135134,0.5304054054054054,0.43581081081081074,0.023648648648648646
400,0.010033444816053512,0.5317725752508361,0.43478260869565216,0.023411371237458192
401,0.010033444816053512,0.5284280936454849,0.4381270903010033,0.023411371237458192
402,0.009933774834437087,0.5298013245033113,0.4370860927152318,0.023178807947019868
403,0.009900990099009901,0.5313531353135313,0.4356435643564357,0.023102310231023104
404,0.009900990099009901,0.5313531353135313,0.4356435643564357,0.023102310231023104
405,0.009836065573770491,0.5311475409836065,0.43606557377049177,0.022950819672131147
406,0.009771986970684038,0.5309446254071661,0.4364820846905537,0.02280130293159609
407,0.00974025974025974,0.5292207792207793,0.43831168831168826,0.022727272727272728
408,0.00970873786407767,0.5307443365695793,0.4368932038834951,0.022653721682847894
409,0.009646302250803858,0.5305466237942121,0.4372990353697749,0.022508038585209
410,0.009615384615384614,0.532051282051282,0.4358974358974359,0.022435897435897433
411,0.009615384615384614,0.532051282051282,0.4358974358974359,0.022435897435897433
412,0.009523809523809523,0.5301587301587302,0.43809523809523804,0.02222222222222222
413,0.00946372239747634,0.5299684542586751,0.4384858044164037,0.022082018927444793
414,0.009433962264150943,0.5314465408805031,0.43710691823899367,0.0220125786163522
415,0.009316770186335404,0.531055900621118,0.43788819875776397,0.021739130434782608
416,0.009316770186335404,0.531055900621118,0.43788819875776397,0.021739130434782608
417,0.009230769230769232,0.5323076923076923,0.4369230769230769,0.021538461538461538
418,0.009230769230769232,0.5323076923076923,0.4369230769230769,0.021538461538461538
419,0.009202453987730062,0.5337423312883435,0.43558282208588955,0.02147239263803681
420,0.00911854103343465,0.5349544072948328,0.4346504559270516,0.021276595744680847
421,0.00909090909090909,0.5363636363636363,0.4333333333333333,0.02121212121212121
422,0.009009009009009009,0.5405405405405406,0.4294294294294294,0.02102102102102102
423,0.008902077151335312,0.5430267062314541,0.42729970326409494,0.020771513353115726
424,0.008875739644970414,0.5443786982248521,0.42603550295857984,0.020710059171597635
425,0.008849557522123895,0.5457227138643068,0.4247787610619469,0.02064896755162242
426,0.008823529411764707,0.5470588235294118,0.4235294117647059,0.02058823529411765
427,0.008797653958944282,0.5483870967741936,0.4222873900293255,0.02052785923753666
428,0.008695652173913044,0.5478260869565217,0.4231884057971014,0.020289855072463767
429,0.008695652173913044,0.5478260869565217,0.4231884057971014,0.020289855072463767
430,0.008670520231213872,0.5491329479768785,0.4219653179190751,0.020231213872832367
431,0.008620689655172414,0.5488505747126436,0.42241379310344823,0.020114942528735632
432,0.008547008547008548,0.5498575498575499,0.4216524216524216,0.019943019943019943
433,0.00847457627118644,0.5536723163841808,0.4180790960451977,0.01977401129943503
434,0.00847457627118644,0.5536723163841808,0.4180790960451977,0.01977401129943503
435,0.008522727272727274,0.5511363636363636,0.4204545454545454,0.019886363636363636
436,0.008547008547008548,0.5527065527065527,0.41880341880341876,0.019943019943019943
437,0.008522727272727274,0.5511363636363636,0.4204545454545454,0.019886363636363636
438,0.0084985835694051,0.5524079320113314,0.4192634560906515,0.019830028328611898
439,0.008450704225352112,0.552112676056338,0.4197183098591549,0.019718309859154928
